id,pl_hostname,pl_letter,display_name,description,discovery_date,url,title,feature_title,mass_display,planet_type,st_dist,st_optmag,pl_radj,pl_rade,pl_massj,pl_discmethod,image,list_image,short_description,ranger_feature_id,ranger_system_id,ranger_system,exo_id,subtitle,categories,pl_kepflag,pl_facility,long_description
8470,K2-366,b,K2-366 b,K2-366 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 6.16 Earths and it takes 15.9 days to complete one orbit of its star. Its discovery was announced in 2022.,2022,/exoplanet-catalog/8470/k2-366-b/,K2-366 b,K2-366 b,6.16 Earths,Neptune-like,607.0,12.636,0.21,2.359,0.0194,Transit,/assets/content/planets/neptunelike.jpg,/assets/content/planets/neptunelike_sq.jpg,K2-366 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 6.16 Earths and it takes 15.9 days to complete one orbit of its star. Its discovery was announced in 2022.,K2-366_b,K2-366,False,K2-366_b,A Neptune-like gas giant planet,[],True,K2,
8471,K2-367,b,K2-367 b,K2-367 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 6.41 Earths and it takes 20.6 days to complete one orbit of its star. Its discovery was announced in 2022.,2022,/exoplanet-catalog/8471/k2-367-b/,K2-367 b,K2-367 b,6.41 Earths,Neptune-like,577.0,13.794,0.215,2.413,0.0202,Transit,/assets/content/planets/neptunelike.jpg,/assets/content/planets/neptunelike_sq.jpg,K2-367 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 6.41 Earths and it takes 20.6 days to complete one orbit of its star. Its discovery was announced in 2022.,K2-367_b,K2-367,False,K2-367_b,A Neptune-like gas giant planet,[],True,K2,
8472,K2-368,b,K2-368 b,K2-368 b is a super Earth exoplanet that orbits a K-type star. Its mass is 2.34 Earths and it takes 5 days to complete one orbit of its star. Its discovery was announced in 2022.,2022,/exoplanet-catalog/8472/k2-368-b/,K2-368 b,K2-368 b,2.34 Earths,Super Earth,674.0,13.581,0.119,1.332,0.00735,Transit,/assets/content/planets/superearth.jpg,/assets/content/planets/superearth_sq.jpg,K2-368 b is a super Earth exoplanet that orbits a K-type star. Its mass is 2.34 Earths and it takes 5 days to complete one orbit of its star. Its discovery was announced in 2022.,K2-368_b,K2-368,False,K2-368_b,"A potentially rocky world, larger than Earth",[],True,K2,
8473,K2-369,b,K2-369 b,K2-369 b is a super Earth exoplanet that orbits a G-type star. Its mass is 2.28 Earths and it takes 5.8 days to complete one orbit of its star. Its discovery was announced in 2022.,2022,/exoplanet-catalog/8473/k2-369-b/,K2-369 b,K2-369 b,2.28 Earths,Super Earth,605.0,11.789,0.117,1.313,0.00717,Transit,/assets/content/planets/superearth.jpg,/assets/content/planets/superearth_sq.jpg,K2-369 b is a super Earth exoplanet that orbits a G-type star. Its mass is 2.28 Earths and it takes 5.8 days to complete one orbit of its star. Its discovery was announced in 2022.,K2-369_b,K2-369,False,K2-369_b,"A potentially rocky world, larger than Earth",[],True,K2,
8474,EPIC_206317286,c,EPIC 206317286 c,EPIC 206317286 c is a super Earth exoplanet that orbits a K-type star. Its mass is 5.03 Earths and it takes 17.5 days to complete one orbit of its star. Its discovery was announced in 2022.,2022,/exoplanet-catalog/8474/epic-206317286-c/,EPIC 206317286 c,EPIC 206317286 c,5.03 Earths,Super Earth,1025.0,14.005,0.187,2.094,0.0158,Transit,/assets/content/planets/superearth.jpg,/assets/content/planets/superearth_sq.jpg,EPIC 206317286 c is a super Earth exoplanet that orbits a K-type star. Its mass is 5.03 Earths and it takes 17.5 days to complete one orbit of its star. Its discovery was announced in 2022.,EPIC_206317286_c,EPIC_206317286,False,EPIC_206317286_c,"A potentially rocky world, larger than Earth",[],True,K2,
8475,K2-371,b,K2-371 b,K2-371 b is a gas giant exoplanet that orbits a K-type star. Its mass is Unknown and it takes 3.1 days to complete one orbit of its star. Its discovery was announced in 2022.,2022,/exoplanet-catalog/8475/k2-371-b/,K2-371 b,K2-371 b,Unknown,Gas Giant,1444.0,14.492,1.162,13.024,,Transit,/assets/content/planets/gasgiant.jpg,/assets/content/planets/gasgiant_sq.jpg,K2-371 b is a gas giant exoplanet that orbits a K-type star. Its mass is Unknown and it takes 3.1 days to complete one orbit of its star. Its discovery was announced in 2022.,K2-371_b,K2-371,False,K2-371_b,A giant planet composed mainly of gas,[],True,K2,
8476,K2-372,b,K2-372 b,K2-372 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 8.98 Earths and it takes 9.8 days to complete one orbit of its star. Its discovery was announced in 2022.,2022,/exoplanet-catalog/8476/k2-372-b/,K2-372 b,K2-372 b,8.98 Earths,Neptune-like,1513.0,13.589,0.263,2.945,0.0283,Transit,/assets/content/planets/neptunelike.jpg,/assets/content/planets/neptunelike_sq.jpg,K2-372 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 8.98 Earths and it takes 9.8 days to complete one orbit of its star. Its discovery was announced in 2022.,K2-372_b,K2-372,False,K2-372_b,A Neptune-like gas giant planet,[],True,K2,
8477,K2-375,b,K2-375 b,K2-375 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 5.66 Earths and it takes 14.5 days to complete one orbit of its star. Its discovery was announced in 2022.,2022,/exoplanet-catalog/8477/k2-375-b/,K2-375 b,K2-375 b,5.66 Earths,Neptune-like,2271.0,13.164,0.2,2.243,0.0178,Transit,/assets/content/planets/neptunelike.jpg,/assets/content/planets/neptunelike_sq.jpg,K2-375 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 5.66 Earths and it takes 14.5 days to complete one orbit of its star. Its discovery was announced in 2022.,K2-375_b,K2-375,False,K2-375_b,A Neptune-like gas giant planet,[],True,K2,
8478,K2-378,b,K2-378 b,K2-378 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 8.65 Earths and it takes 2.1 days to complete one orbit of its star. Its discovery was announced in 2022.,2022,/exoplanet-catalog/8478/k2-378-b/,K2-378 b,K2-378 b,8.65 Earths,Neptune-like,2244.0,16.029,0.257,2.88,0.0272,Transit,/assets/content/planets/neptunelike.jpg,/assets/content/planets/neptunelike_sq.jpg,K2-378 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 8.65 Earths and it takes 2.1 days to complete one orbit of its star. Its discovery was announced in 2022.,K2-378_b,K2-378,False,K2-378_b,A Neptune-like gas giant planet,[],True,K2,
8479,K2-377,b,K2-377 b,K2-377 b is a super Earth exoplanet that orbits a K-type star. Its mass is 3.51 Earths and it takes 12.8 days to complete one orbit of its star. Its discovery was announced in 2022.,2022,/exoplanet-catalog/8479/k2-377-b/,K2-377 b,K2-377 b,3.51 Earths,Super Earth,637.0,14.107,0.151,1.693,0.011,Transit,/assets/content/planets/superearth.jpg,/assets/content/planets/superearth_sq.jpg,K2-377 b is a super Earth exoplanet that orbits a K-type star. Its mass is 3.51 Earths and it takes 12.8 days to complete one orbit of its star. Its discovery was announced in 2022.,K2-377_b,K2-377,False,K2-377_b,"A potentially rocky world, larger than Earth",[],True,K2,
8480,HD_191939,e,HD 191939 e,"HD 191939 e is a gas giant exoplanet that orbits a G-type star. Its mass is 0.35302 Jupiters, it takes 101.1 days to complete one orbit of its star, and is 0.407 AU from its star. Its discovery was announced in 2022.",2022,/exoplanet-catalog/8480/hd-191939-e/,HD 191939 e,HD 191939 e,0.35302 Jupiters,Gas Giant,175.0,8.97,1.16,13.0,0.35302,Radial Velocity,/assets/content/planets/gasgiant.jpg,/assets/content/planets/gasgiant_sq.jpg,"HD 191939 e is a gas giant exoplanet that orbits a G-type star. Its mass is 0.35302 Jupiters, it takes 101.1 days to complete one orbit of its star, and is 0.407 AU from its star. Its discovery was announced in 2022.",HD_191939_e,HD_191939,False,HD_191939_e,A giant planet composed mainly of gas,[],False,W. M. Keck Observatory,
8481,HD_191939,f,HD 191939 f,"HD 191939 f is a gas giant exoplanet that orbits a G-type star. Its mass is 2.07659 Jupiters, it takes 6 years to complete one orbit of its star, and is 3.2 AU from its star. Its discovery was announced in 2022.",2022,/exoplanet-catalog/8481/hd-191939-f/,HD 191939 f,HD 191939 f,2.07659 Jupiters,Gas Giant,175.0,8.97,1.19,13.4,2.07659,Radial Velocity,/assets/content/planets/gasgiant.jpg,/assets/content/planets/gasgiant_sq.jpg,"HD 191939 f is a gas giant exoplanet that orbits a G-type star. Its mass is 2.07659 Jupiters, it takes 6 years to complete one orbit of its star, and is 3.2 AU from its star. Its discovery was announced in 2022.",HD_191939_f,HD_191939,False,HD_191939_f,A giant planet composed mainly of gas,[],False,W. M. Keck Observatory,
8482,OGLE-2014-BLG-0319L,b,OGLE-2014-BLG-0319L b,"OGLE-2014-BLG-0319L b is a gas giant exoplanet that orbits an unknown-type star. Its mass is 0.57 Jupiters, it takes 9 years to complete one orbit of its star, and is 3.49 AU from its star. Its discovery was announced in 2022.",2022,/exoplanet-catalog/8482/ogle-2014-blg-0319l-b/,OGLE-2014-BLG-0319L b,OGLE-2014-BLG-0319L b,0.57 Jupiters,Gas Giant,25215.0,,1.26,14.1,0.57,Microlensing,/assets/content/planets/gasgiant.jpg,/assets/content/planets/gasgiant_sq.jpg,"OGLE-2014-BLG-0319L b is a gas giant exoplanet that orbits an unknown-type star. Its mass is 0.57 Jupiters, it takes 9 years to complete one orbit of its star, and is 3.49 AU from its star. Its discovery was announced in 2022.",OGLE-2014-BLG-0319L_b,OGLE-2014-BLG-0319L,False,OGLE-2014-BLG-0319L_b,A giant planet composed mainly of gas,[],False,OGLE,
8483,TOI-1227,b,TOI-1227 b,"TOI-1227 b is a gas giant exoplanet that orbits an M-type star. Its mass is 0.209 Jupiters, it takes 27.4 days to complete one orbit of its star, and is 0.0886 AU from its star. Its discovery was announced in 2022.",2022,/exoplanet-catalog/8483/toi-1227-b/,TOI-1227 b,TOI-1227 b,0.209 Jupiters,Gas Giant,328.0,16.999,0.854,9.572,0.209,Transit,/assets/content/planets/gasgiant.jpg,/assets/content/planets/gasgiant_sq.jpg,"TOI-1227 b is a gas giant exoplanet that orbits an M-type star. Its mass is 0.209 Jupiters, it takes 27.4 days to complete one orbit of its star, and is 0.0886 AU from its star. Its discovery was announced in 2022.",TOI-1227_b,TOI-1227,False,TOI-1227_b,A giant planet composed mainly of gas,[],False,Transiting Exoplanet Survey Satellite (TESS),
8484,AB_Aur,b,AB Aurigae b,"AB Aurigae b is a gas giant exoplanet that orbits an A-type star. Its mass is 9 Jupiters, it takes 587.7 years to complete one orbit of its star, and is 93.9 AU from its star. Its discovery was announced in 2022.",2022,/exoplanet-catalog/8484/ab-aurigae-b/,AB Aurigae b,AB Aurigae b,9 Jupiters,Gas Giant,529.0,7.076,1.12,12.5,9.0,Imaging,/assets/content/planets/gasgiant.jpg,/assets/content/planets/gasgiant_sq.jpg,"AB Aurigae b is a gas giant exoplanet that orbits an A-type star. Its mass is 9 Jupiters, it takes 587.7 years to complete one orbit of its star, and is 93.9 AU from its star. Its discovery was announced in 2022.",AB_Aur_b,AB_Aur,False,AB_Aur_b,A giant planet composed mainly of gas,[],False,Subaru Telescope,
8485,TOI-620,b,TOI-620 b,"TOI-620 b is a Neptune-like exoplanet that orbits an M-type star. Its mass is 13.6 Earths, it takes 5.1 days to complete one orbit of its star, and is 0.04825 AU from its star. Its discovery was announced in 2022.",2022,/exoplanet-catalog/8485/toi-620-b/,TOI-620 b,TOI-620 b,13.6 Earths,Neptune-like,108.0,12.262,0.335,3.76,0.0428,Transit,/assets/content/planets/neptunelike.jpg,/assets/content/planets/neptunelike_sq.jpg,"TOI-620 b is a Neptune-like exoplanet that orbits an M-type star. Its mass is 13.6 Earths, it takes 5.1 days to complete one orbit of its star, and is 0.04825 AU from its star. Its discovery was announced in 2022.",TOI-620_b,TOI-620,False,TOI-620_b,A Neptune-like gas giant planet,[],False,Transiting Exoplanet Survey Satellite (TESS),
8486,GJ_514,b,GJ 514 b,"GJ 514 b is a Neptune-like exoplanet that orbits an M-type star. Its mass is 5.2 Earths, it takes 140.4 days to complete one orbit of its star, and is 0.422 AU from its star. Its discovery was announced in 2022.",2022,/exoplanet-catalog/8486/gj-514-b/,GJ 514 b,GJ 514 b,5.2 Earths,Neptune-like,25.0,9.05,0.19,2.13,0.01636,Radial Velocity,/assets/content/planets/neptunelike.jpg,/assets/content/planets/neptunelike_sq.jpg,"GJ 514 b is a Neptune-like exoplanet that orbits an M-type star. Its mass is 5.2 Earths, it takes 140.4 days to complete one orbit of its star, and is 0.422 AU from its star. Its discovery was announced in 2022.",GJ_514_b,GJ_514,False,GJ_514_b,A Neptune-like gas giant planet,[],False,Multiple Observatories,
8487,2MASS_J19383260+4603591,c,Kepler-451 c,Kepler-451 c is a gas giant exoplanet that orbits a B-type star. Its mass is 1.61 Jupiters and it takes 4 years to complete one orbit of its star. Its discovery was announced in 2022.,2022,/exoplanet-catalog/8487/kepler-451-c/,Kepler-451 c,Kepler-451 c,1.61 Jupiters,Gas Giant,1293.0,12.651,1.21,13.5,1.61,Eclipse Timing Variations,/assets/content/planets/gasgiant.jpg,/assets/content/planets/gasgiant_sq.jpg,Kepler-451 c is a gas giant exoplanet that orbits a B-type star. Its mass is 1.61 Jupiters and it takes 4 years to complete one orbit of its star. Its discovery was announced in 2022.,Kepler-451_c,2MASS_J19383260+4603591,False,Kepler-451_c,A giant planet composed mainly of gas,[],False,Multiple Observatories,
8488,2MASS_J19383260+4603591,d,Kepler-451 d,Kepler-451 d is a gas giant exoplanet that orbits a B-type star. Its mass is 1.76 Jupiters and it takes 43 days to complete one orbit of its star. Its discovery was announced in 2022.,2022,/exoplanet-catalog/8488/kepler-451-d/,Kepler-451 d,Kepler-451 d,1.76 Jupiters,Gas Giant,1293.0,12.651,1.2,13.5,1.76,Eclipse Timing Variations,/assets/content/planets/gasgiant.jpg,/assets/content/planets/gasgiant_sq.jpg,Kepler-451 d is a gas giant exoplanet that orbits a B-type star. Its mass is 1.76 Jupiters and it takes 43 days to complete one orbit of its star. Its discovery was announced in 2022.,Kepler-451_d,2MASS_J19383260+4603591,False,Kepler-451_d,A giant planet composed mainly of gas,[],False,Multiple Observatories,
8489,HD_39091,d,Pi Mensae d,Pi Mensae d is a Neptune-like exoplanet that orbits an F-type star. Its mass is 13.38 Earths and it takes 124.6 days to complete one orbit of its star. Its discovery was announced in 2022.,2022,/exoplanet-catalog/8489/pi-mensae-d/,Pi Mensae d,Pi Mensae d,13.38 Earths,Neptune-like,60.0,5.666,0.332,3.72,0.0421,Radial Velocity,/assets/content/planets/neptunelike.jpg,/assets/content/planets/neptunelike_sq.jpg,Pi Mensae d is a Neptune-like exoplanet that orbits an F-type star. Its mass is 13.38 Earths and it takes 124.6 days to complete one orbit of its star. Its discovery was announced in 2022.,pi_Men_d,HD_39091,False,pi_Men_d,A Neptune-like gas giant planet,[],False,La Silla Observatory,
8490,TYC_2187-512-1,b,TYC 2187-512-1 b,"TYC 2187-512-1 b is a gas giant exoplanet that orbits an M-type star. Its mass is 0.33 Jupiters, it takes 1.9 years to complete one orbit of its star, and is 1.22 AU from its star. Its discovery was announced in 2022.",2022,/exoplanet-catalog/8490/tyc-2187-512-1-b/,TYC 2187-512-1 b,TYC 2187-512-1 b,0.33 Jupiters,Gas Giant,50.0,10.58,1.12,12.5,0.33,Radial Velocity,/assets/content/planets/gasgiant.jpg,/assets/content/planets/gasgiant_sq.jpg,"TYC 2187-512-1 b is a gas giant exoplanet that orbits an M-type star. Its mass is 0.33 Jupiters, it takes 1.9 years to complete one orbit of its star, and is 1.22 AU from its star. Its discovery was announced in 2022.",TYC_2187-512-1_b,TYC_2187-512-1,False,TYC_2187-512-1_b,A giant planet composed mainly of gas,[],False,Calar Alto Observatory,
8491,iot_Dra,c,Iota Draconis c,"Iota Draconis c is a gas giant exoplanet that orbits a K-type star. Its mass is 15.6 Jupiters, it takes 68.5 years to complete one orbit of its star, and is 19.4 AU from its star. Its discovery was announced in 2022.",2022,/exoplanet-catalog/8491/iota-draconis-c/,Iota Draconis c,Iota Draconis c,15.6 Jupiters,Gas Giant,102.0,3.29668,1.09,12.2,15.6,Radial Velocity,/assets/content/planets/gasgiant.jpg,/assets/content/planets/gasgiant_sq.jpg,"Iota Draconis c is a gas giant exoplanet that orbits a K-type star. Its mass is 15.6 Jupiters, it takes 68.5 years to complete one orbit of its star, and is 19.4 AU from its star. Its discovery was announced in 2022.",iot_Dra_c,iot_Dra,False,iot_Dra_c,A giant planet composed mainly of gas,[],False,La Silla Observatory,
8492,TOI-1246,b,TOI-1246 b,"TOI-1246 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 8.1 Earths, it takes 4.3 days to complete one orbit of its star, and is 0.049 AU from its star. Its discovery was announced in 2022.",2022,/exoplanet-catalog/8492/toi-1246-b/,TOI-1246 b,TOI-1246 b,8.1 Earths,Neptune-like,553.0,11.632,0.269,3.01,0.02549,Transit,/assets/content/planets/neptunelike.jpg,/assets/content/planets/neptunelike_sq.jpg,"TOI-1246 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 8.1 Earths, it takes 4.3 days to complete one orbit of its star, and is 0.049 AU from its star. Its discovery was announced in 2022.",TOI-1246_b,TOI-1246,False,TOI-1246_b,A Neptune-like gas giant planet,[],False,Transiting Exoplanet Survey Satellite (TESS),
8493,TOI-1246,c,TOI-1246 c,"TOI-1246 c is a super Earth exoplanet that orbits a K-type star. Its mass is 8.8 Earths, it takes 5.9 days to complete one orbit of its star, and is 0.061 AU from its star. Its discovery was announced in 2022.",2022,/exoplanet-catalog/8493/toi-1246-c/,TOI-1246 c,TOI-1246 c,8.8 Earths,Super Earth,553.0,11.632,0.224,2.51,0.02769,Transit,/assets/content/planets/superearth.jpg,/assets/content/planets/superearth_sq.jpg,"TOI-1246 c is a super Earth exoplanet that orbits a K-type star. Its mass is 8.8 Earths, it takes 5.9 days to complete one orbit of its star, and is 0.061 AU from its star. Its discovery was announced in 2022.",TOI-1246_c,TOI-1246,False,TOI-1246_c,"A potentially rocky world, larger than Earth",[],False,Transiting Exoplanet Survey Satellite (TESS),
